"trust_promise","male","age","edu","unemployed","rural","political_know","cntry","country_year","year"
2,2,87,,-11,1,,"IS","IS-2016",2016
99,1,54,,-11,,,"IS","IS-2016",2016
4,1,44,19,0,2,5,"IS","IS-2016",2016
2,2,53,21,0,1,4,"IS","IS-2016",2016
3,2,41,24,0,3,1,"IS","IS-2016",2016
4,2,43,17,0,2,2,"IS","IS-2016",2016
2,2,64,13,0,2,3,"IS","IS-2016",2016
3,2,54,21,0,1,3,"IS","IS-2016",2016
3,2,35,19,0,2,4,"IS","IS-2016",2016
2,2,52,18,0,3,4,"IS","IS-2016",2016
4,1,54,11,0,3,5,"IS","IS-2016",2016
3,2,41,22,0,1,3,"IS","IS-2016",2016
3,2,64,15,0,2,3,"IS","IS-2016",2016
1,2,63,20,0,1,3,"IS","IS-2016",2016
4,2,64,17,0,,3,"IS","IS-2016",2016
3,1,84,20,1,1,4,"IS","IS-2016",2016
4,2,93,16,1,2,3,"IS","IS-2016",2016
3,1,39,21,0,2,5,"IS","IS-2016",2016
1,2,70,16,0,3,4,"IS","IS-2016",2016
99,2,22,,-11,,,"IS","IS-2016",2016
4,1,64,20,0,1,4,"IS","IS-2016",2016
2,2,26,14,1,3,4,"IS","IS-2016",2016
1,1,60,,0,2,5,"IS","IS-2016",2016
2,2,29,2,0,1,3,"IS","IS-2016",2016
4,1,67,18,0,1,4,"IS","IS-2016",2016
4,1,57,24,0,2,3,"IS","IS-2016",2016
5,1,34,19,0,3,5,"IS","IS-2016",2016
4,1,66,,0,1,5,"IS","IS-2016",2016
99,2,33,,-11,,,"IS","IS-2016",2016
4,2,63,14,0,1,4,"IS","IS-2016",2016
4,1,53,21,0,1,4,"IS","IS-2016",2016
99,1,22,,-11,,,"IS","IS-2016",2016
3,1,42,17,0,1,4,"IS","IS-2016",2016
3,2,63,20,0,1,5,"IS","IS-2016",2016
4,1,51,12,0,2,4,"IS","IS-2016",2016
99,2,35,,-11,,,"IS","IS-2016",2016
4,2,62,18,0,1,5,"IS","IS-2016",2016
2,2,56,15,1,4,4,"IS","IS-2016",2016
1,1,39,12,0,3,4,"IS","IS-2016",2016
1,2,29,14,0,5,3,"IS","IS-2016",2016
3,2,19,13,0,1,4,"IS","IS-2016",2016
2,1,55,,0,2,4,"IS","IS-2016",2016
1,2,39,15,0,4,4,"IS","IS-2016",2016
3,1,68,15,0,1,4,"IS","IS-2016",2016
2,1,56,10,0,4,4,"IS","IS-2016",2016
4,1,56,18,0,2,4,"IS","IS-2016",2016
3,2,58,17,0,1,4,"IS","IS-2016",2016
3,1,65,15,0,2,1,"IS","IS-2016",2016
2,1,75,19,1,1,4,"IS","IS-2016",2016
1,2,56,24,0,1,4,"IS","IS-2016",2016
3,2,56,24,0,2,3,"IS","IS-2016",2016
3,1,54,14,0,2,5,"IS","IS-2016",2016
2,1,21,14,1,1,5,"IS","IS-2016",2016
4,2,56,15,0,2,4,"IS","IS-2016",2016
1,2,64,17,0,1,4,"IS","IS-2016",2016
1,2,62,21,0,1,4,"IS","IS-2016",2016
99,1,22,,-11,,,"IS","IS-2016",2016
2,2,68,20,0,3,4,"IS","IS-2016",2016
1,2,39,12,0,1,3,"IS","IS-2016",2016
99,1,38,13,0,3,,"IS","IS-2016",2016
2,1,66,,1,1,4,"IS","IS-2016",2016
4,1,59,18,0,3,5,"IS","IS-2016",2016
2,2,36,16,0,3,3,"IS","IS-2016",2016
99,1,79,7,1,3,4,"IS","IS-2016",2016
1,1,19,13,1,3,2,"IS","IS-2016",2016
3,2,49,24,0,3,4,"IS","IS-2016",2016
2,2,49,19,0,4,3,"IS","IS-2016",2016
3,2,62,17,0,2,2,"IS","IS-2016",2016
4,1,51,19,0,1,4,"IS","IS-2016",2016
99,2,48,6,0,1,4,"IS","IS-2016",2016
2,2,60,10,0,3,4,"IS","IS-2016",2016
4,1,31,19,0,,4,"IS","IS-2016",2016
4,2,62,12,0,1,4,"IS","IS-2016",2016
3,1,46,16,0,2,3,"IS","IS-2016",2016
3,1,37,19,0,3,4,"IS","IS-2016",2016
4,2,67,14,0,1,3,"IS","IS-2016",2016
3,1,59,20,0,1,4,"IS","IS-2016",2016
2,2,19,13,1,1,1,"IS","IS-2016",2016
3,2,36,21,0,1,4,"IS","IS-2016",2016
1,1,76,14,1,3,5,"IS","IS-2016",2016
4,2,40,17,0,,4,"IS","IS-2016",2016
99,2,22,14,0,3,3,"IS","IS-2016",2016
3,2,38,18,1,2,4,"IS","IS-2016",2016
99,1,22,,-11,,,"IS","IS-2016",2016
3,1,88,3,1,4,4,"IS","IS-2016",2016
3,1,40,17,0,2,3,"IS","IS-2016",2016
5,1,70,3,0,1,4,"IS","IS-2016",2016
4,1,33,17,0,3,4,"IS","IS-2016",2016
4,1,62,,0,,4,"IS","IS-2016",2016
3,2,68,25,1,1,4,"IS","IS-2016",2016
1,1,34,13,0,2,1,"IS","IS-2016",2016
2,1,73,7,1,2,5,"IS","IS-2016",2016
1,1,42,15,1,2,5,"IS","IS-2016",2016
3,2,52,18,0,2,3,"IS","IS-2016",2016
3,1,19,,-11,,4,"IS","IS-2016",2016
2,2,77,12,1,1,3,"IS","IS-2016",2016
4,1,21,14,1,3,4,"IS","IS-2016",2016
1,1,38,15,0,3,4,"IS","IS-2016",2016
2,1,66,16,0,1,4,"IS","IS-2016",2016
2,1,86,16,1,2,4,"IS","IS-2016",2016
1,1,26,15,0,1,2,"IS","IS-2016",2016
3,1,43,,-11,,2,"IS","IS-2016",2016
5,2,57,14,0,1,3,"IS","IS-2016",2016
99,1,66,4,0,,,"IS","IS-2016",2016
4,1,46,20,0,1,4,"IS","IS-2016",2016
99,1,20,14,0,2,2,"IS","IS-2016",2016
4,1,75,6,1,2,5,"IS","IS-2016",2016
2,1,27,25,1,1,3,"IS","IS-2016",2016
2,2,52,15,0,2,4,"IS","IS-2016",2016
3,2,73,,1,1,,"IS","IS-2016",2016
1,1,44,14,0,3,5,"IS","IS-2016",2016
2,1,65,12,0,2,3,"IS","IS-2016",2016
2,1,44,22,1,1,4,"IS","IS-2016",2016
4,2,45,12,0,,3,"IS","IS-2016",2016
3,2,50,17,0,3,4,"IS","IS-2016",2016
4,2,81,7,1,3,3,"IS","IS-2016",2016
3,1,81,20,1,5,4,"IS","IS-2016",2016
3,1,19,,0,1,4,"IS","IS-2016",2016
3,2,55,16,0,2,4,"IS","IS-2016",2016
4,1,42,12,1,3,4,"IS","IS-2016",2016
4,1,37,11,0,2,5,"IS","IS-2016",2016
4,1,72,24,1,1,4,"IS","IS-2016",2016
4,1,46,20,0,1,4,"IS","IS-2016",2016
2,2,36,19,0,1,4,"IS","IS-2016",2016
1,1,51,23,0,3,4,"IS","IS-2016",2016
3,2,61,14,0,4,3,"IS","IS-2016",2016
5,1,64,9,1,2,3,"IS","IS-2016",2016
3,1,62,15,0,2,4,"IS","IS-2016",2016
3,2,44,18,0,3,4,"IS","IS-2016",2016
2,2,65,2,0,4,3,"IS","IS-2016",2016
3,1,37,12,0,3,3,"IS","IS-2016",2016
99,2,25,,-11,,,"IS","IS-2016",2016
99,2,33,13,0,3,3,"IS","IS-2016",2016
1,1,24,15,0,2,5,"IS","IS-2016",2016
2,2,60,16,1,3,4,"IS","IS-2016",2016
3,2,83,3,1,5,5,"IS","IS-2016",2016
5,1,72,6,1,3,4,"IS","IS-2016",2016
99,1,80,25,-11,1,,"IS","IS-2016",2016
2,2,38,3,0,3,4,"IS","IS-2016",2016
4,2,63,19,0,1,4,"IS","IS-2016",2016
3,2,52,17,0,3,3,"IS","IS-2016",2016
2,2,50,23,0,1,3,"IS","IS-2016",2016
2,1,73,13,0,1,5,"IS","IS-2016",2016
3,1,63,14,0,5,3,"IS","IS-2016",2016
2,1,35,14,0,3,4,"IS","IS-2016",2016
99,1,23,,-11,,,"IS","IS-2016",2016
2,1,81,,1,3,4,"IS","IS-2016",2016
2,2,38,19,0,3,4,"IS","IS-2016",2016
1,1,64,12,0,2,5,"IS","IS-2016",2016
3,2,34,19,0,3,4,"IS","IS-2016",2016
4,2,38,12,0,3,4,"IS","IS-2016",2016
4,2,39,19,0,1,4,"IS","IS-2016",2016
3,2,23,15,0,2,3,"IS","IS-2016",2016
2,1,39,14,0,5,4,"IS","IS-2016",2016
1,2,43,3,0,2,3,"IS","IS-2016",2016
3,1,65,15,0,3,3,"IS","IS-2016",2016
1,1,56,12,0,2,4,"IS","IS-2016",2016
2,1,61,6,0,4,3,"IS","IS-2016",2016
3,2,75,14,1,2,4,"IS","IS-2016",2016
5,1,35,6,0,3,3,"IS","IS-2016",2016
3,1,63,,1,2,4,"IS","IS-2016",2016
2,1,75,22,1,2,4,"IS","IS-2016",2016
2,2,61,21,0,2,4,"IS","IS-2016",2016
5,2,51,16,0,2,3,"IS","IS-2016",2016
2,2,33,18,0,3,1,"IS","IS-2016",2016
2,1,23,,-11,,4,"IS","IS-2016",2016
4,1,65,14,0,1,4,"IS","IS-2016",2016
3,1,25,,-11,,2,"IS","IS-2016",2016
3,1,55,16,0,3,4,"IS","IS-2016",2016
4,1,89,20,1,2,4,"IS","IS-2016",2016
4,2,59,18,0,1,4,"IS","IS-2016",2016
2,1,45,18,0,2,4,"IS","IS-2016",2016
4,2,19,12,1,3,2,"IS","IS-2016",2016
1,2,53,14,0,3,4,"IS","IS-2016",2016
5,1,73,12,1,1,5,"IS","IS-2016",2016
3,1,52,12,0,5,1,"IS","IS-2016",2016
2,2,38,17,0,2,4,"IS","IS-2016",2016
2,1,52,,0,3,4,"IS","IS-2016",2016
4,2,75,11,1,3,3,"IS","IS-2016",2016
99,2,41,,-11,,,"IS","IS-2016",2016
4,2,56,20,0,3,4,"IS","IS-2016",2016
3,2,43,21,0,3,3,"IS","IS-2016",2016
3,2,67,20,0,3,3,"IS","IS-2016",2016
2,2,71,11,1,1,2,"IS","IS-2016",2016
1,1,35,15,0,1,2,"IS","IS-2016",2016
1,1,62,21,0,1,4,"IS","IS-2016",2016
3,2,23,14,0,3,4,"IS","IS-2016",2016
4,1,58,12,0,5,4,"IS","IS-2016",2016
3,1,58,17,0,5,4,"IS","IS-2016",2016
1,2,63,10,0,4,1,"IS","IS-2016",2016
1,2,69,11,0,1,2,"IS","IS-2016",2016
3,2,42,21,0,2,5,"IS","IS-2016",2016
3,1,62,9,0,3,4,"IS","IS-2016",2016
99,2,19,,-11,,,"IS","IS-2016",2016
4,1,25,14,0,2,4,"IS","IS-2016",2016
4,2,80,18,1,1,5,"IS","IS-2016",2016
2,1,74,4,1,1,3,"IS","IS-2016",2016
3,1,55,16,0,2,3,"IS","IS-2016",2016
4,2,57,,0,3,3,"IS","IS-2016",2016
2,1,23,15,0,3,4,"IS","IS-2016",2016
3,1,56,11,0,3,4,"IS","IS-2016",2016
2,1,68,0,1,5,5,"IS","IS-2016",2016
2,1,39,14,0,1,3,"IS","IS-2016",2016
4,1,63,21,0,1,4,"IS","IS-2016",2016
4,1,81,15,1,3,4,"IS","IS-2016",2016
2,2,67,19,0,1,3,"IS","IS-2016",2016
4,2,42,19,0,3,4,"IS","IS-2016",2016
4,1,72,13,0,4,5,"IS","IS-2016",2016
1,2,76,8,1,3,2,"IS","IS-2016",2016
99,2,56,,-11,,,"IS","IS-2016",2016
4,1,79,16,1,1,4,"IS","IS-2016",2016
3,2,34,21,0,1,3,"IS","IS-2016",2016
4,2,24,17,0,1,4,"IS","IS-2016",2016
5,2,70,5,1,2,5,"IS","IS-2016",2016
1,1,64,17,0,2,4,"IS","IS-2016",2016
2,1,25,16,0,2,4,"IS","IS-2016",2016
4,1,61,13,0,1,4,"IS","IS-2016",2016
3,2,28,17,0,1,4,"IS","IS-2016",2016
4,1,60,16,0,2,4,"IS","IS-2016",2016
4,2,68,10,1,2,4,"IS","IS-2016",2016
4,1,45,25,0,2,3,"IS","IS-2016",2016
4,1,38,16,0,1,4,"IS","IS-2016",2016
3,1,66,14,0,1,3,"IS","IS-2016",2016
99,2,19,13,1,3,1,"IS","IS-2016",2016
3,1,57,13,1,2,3,"IS","IS-2016",2016
3,2,49,,0,1,4,"IS","IS-2016",2016
3,1,37,20,0,1,4,"IS","IS-2016",2016
3,1,55,18,0,4,5,"IS","IS-2016",2016
1,2,48,,0,,2,"IS","IS-2016",2016
5,1,68,18,1,3,3,"IS","IS-2016",2016
3,1,61,18,1,2,5,"IS","IS-2016",2016
4,1,81,8,1,3,4,"IS","IS-2016",2016
3,2,51,20,0,1,4,"IS","IS-2016",2016
4,1,44,16,0,3,4,"IS","IS-2016",2016
2,2,28,20,0,1,3,"IS","IS-2016",2016
3,1,80,10,1,1,4,"IS","IS-2016",2016
3,2,29,17,1,2,3,"IS","IS-2016",2016
3,2,38,19,0,2,4,"IS","IS-2016",2016
99,1,22,,-11,,,"IS","IS-2016",2016
1,2,91,10,1,1,4,"IS","IS-2016",2016
3,1,33,20,0,1,4,"IS","IS-2016",2016
1,1,66,13,0,2,4,"IS","IS-2016",2016
3,2,42,16,1,2,3,"IS","IS-2016",2016
2,1,50,10,0,4,3,"IS","IS-2016",2016
2,2,83,5,1,3,2,"IS","IS-2016",2016
1,1,25,14,0,3,1,"IS","IS-2016",2016
2,1,30,14,0,1,4,"IS","IS-2016",2016
3,2,52,14,0,3,4,"IS","IS-2016",2016
2,1,24,,-11,,4,"IS","IS-2016",2016
4,2,23,16,1,1,2,"IS","IS-2016",2016
4,2,46,10,0,2,5,"IS","IS-2016",2016
2,1,34,14,0,1,3,"IS","IS-2016",2016
1,2,26,,-11,,4,"IS","IS-2016",2016
2,2,64,,1,2,4,"IS","IS-2016",2016
3,1,45,18,0,1,5,"IS","IS-2016",2016
1,1,36,16,0,3,4,"IS","IS-2016",2016
1,1,57,16,0,1,,"IS","IS-2016",2016
1,2,40,18,0,2,3,"IS","IS-2016",2016
4,2,79,12,1,4,4,"IS","IS-2016",2016
5,1,43,16,0,3,2,"IS","IS-2016",2016
2,1,33,22,0,1,4,"IS","IS-2016",2016
3,2,47,20,0,3,4,"IS","IS-2016",2016
4,2,43,20,0,2,4,"IS","IS-2016",2016
4,1,34,17,0,1,3,"IS","IS-2016",2016
4,1,25,22,0,1,4,"IS","IS-2016",2016
3,2,20,19,0,3,4,"IS","IS-2016",2016
4,1,52,20,0,1,4,"IS","IS-2016",2016
4,2,74,21,1,2,4,"IS","IS-2016",2016
2,1,52,,0,2,4,"IS","IS-2016",2016
3,2,56,25,0,3,3,"IS","IS-2016",2016
3,1,64,,0,3,3,"IS","IS-2016",2016
2,1,37,20,0,1,4,"IS","IS-2016",2016
3,2,33,18,1,3,4,"IS","IS-2016",2016
2,2,41,14,0,1,2,"IS","IS-2016",2016
4,2,55,16,0,4,3,"IS","IS-2016",2016
4,1,51,18,0,1,4,"IS","IS-2016",2016
99,2,30,,-11,,,"IS","IS-2016",2016
2,1,35,12,0,1,3,"IS","IS-2016",2016
2,2,62,19,0,5,4,"IS","IS-2016",2016
1,1,54,15,0,5,4,"IS","IS-2016",2016
3,2,63,18,0,1,4,"IS","IS-2016",2016
3,2,21,13,0,2,2,"IS","IS-2016",2016
4,2,44,20,0,1,3,"IS","IS-2016",2016
2,2,37,24,0,3,5,"IS","IS-2016",2016
4,2,57,19,1,2,4,"IS","IS-2016",2016
5,1,64,,-11,,1,"IS","IS-2016",2016
2,1,23,14,1,1,3,"IS","IS-2016",2016
2,1,63,20,0,3,4,"IS","IS-2016",2016
3,2,50,9,0,3,3,"IS","IS-2016",2016
3,1,59,14,0,3,4,"IS","IS-2016",2016
4,1,45,19,0,2,4,"IS","IS-2016",2016
3,1,80,13,1,2,5,"IS","IS-2016",2016
5,2,48,22,0,2,4,"IS","IS-2016",2016
2,1,59,14,0,4,3,"IS","IS-2016",2016
2,2,32,14,0,5,3,"IS","IS-2016",2016
3,2,19,12,1,1,5,"IS","IS-2016",2016
1,1,36,16,0,3,5,"IS","IS-2016",2016
1,2,23,16,1,1,2,"IS","IS-2016",2016
4,1,29,17,0,1,3,"IS","IS-2016",2016
1,1,25,20,0,2,5,"IS","IS-2016",2016
99,2,19,12,1,3,1,"IS","IS-2016",2016
1,1,74,22,1,1,2,"IS","IS-2016",2016
2,2,39,15,0,5,4,"IS","IS-2016",2016
5,2,81,2,1,5,4,"IS","IS-2016",2016
4,1,38,18,0,3,4,"IS","IS-2016",2016
4,1,46,19,0,1,4,"IS","IS-2016",2016
3,2,44,17,0,3,4,"IS","IS-2016",2016
3,1,69,18,0,1,4,"IS","IS-2016",2016
2,1,47,15,0,2,4,"IS","IS-2016",2016
2,1,76,8,1,3,3,"IS","IS-2016",2016
3,2,37,12,0,1,3,"IS","IS-2016",2016
2,2,39,20,0,3,4,"IS","IS-2016",2016
4,2,68,22,1,2,4,"IS","IS-2016",2016
2,2,30,19,0,1,4,"IS","IS-2016",2016
3,1,63,15,1,3,2,"IS","IS-2016",2016
4,2,62,20,0,2,4,"IS","IS-2016",2016
99,1,18,,-11,,,"IS","IS-2016",2016
4,2,48,15,0,1,4,"IS","IS-2016",2016
3,2,55,15,0,2,3,"IS","IS-2016",2016
3,2,34,15,0,2,3,"IS","IS-2016",2016
2,1,70,18,0,1,5,"IS","IS-2016",2016
4,1,28,14,0,3,3,"IS","IS-2016",2016
99,2,66,5,1,1,3,"IS","IS-2016",2016
3,1,43,24,0,1,4,"IS","IS-2016",2016
3,2,52,18,0,3,4,"IS","IS-2016",2016
2,2,57,16,1,1,2,"IS","IS-2016",2016
3,1,62,14,0,3,3,"IS","IS-2016",2016
3,1,31,22,1,2,4,"IS","IS-2016",2016
1,2,19,13,0,3,1,"IS","IS-2016",2016
3,2,49,12,1,1,2,"IS","IS-2016",2016
3,2,49,14,0,3,4,"IS","IS-2016",2016
2,2,23,17,0,2,4,"IS","IS-2016",2016
1,1,67,18,1,1,5,"IS","IS-2016",2016
4,2,42,19,0,1,4,"IS","IS-2016",2016
3,2,79,24,1,2,1,"IS","IS-2016",2016
4,2,43,20,0,1,4,"IS","IS-2016",2016
3,1,63,20,0,1,4,"IS","IS-2016",2016
2,2,67,10,0,2,4,"IS","IS-2016",2016
4,1,38,19,0,2,4,"IS","IS-2016",2016
3,2,55,19,0,3,4,"IS","IS-2016",2016
5,2,50,15,1,2,3,"IS","IS-2016",2016
3,2,23,15,0,1,2,"IS","IS-2016",2016
4,1,34,18,0,1,3,"IS","IS-2016",2016
5,1,85,5,1,1,5,"IS","IS-2016",2016
4,2,73,14,1,2,4,"IS","IS-2016",2016
2,2,56,19,0,1,5,"IS","IS-2016",2016
4,2,36,16,0,2,3,"IS","IS-2016",2016
2,1,34,25,0,1,2,"IS","IS-2016",2016
3,2,37,20,0,3,4,"IS","IS-2016",2016
99,1,40,,-11,,,"IS","IS-2016",2016
2,1,49,16,0,3,4,"IS","IS-2016",2016
1,2,32,19,0,2,3,"IS","IS-2016",2016
3,2,27,16,0,2,3,"IS","IS-2016",2016
3,2,67,15,1,2,4,"IS","IS-2016",2016
3,2,56,11,0,2,3,"IS","IS-2016",2016
5,2,62,,1,,5,"IS","IS-2016",2016
2,1,55,16,0,3,3,"IS","IS-2016",2016
3,2,45,,0,1,3,"IS","IS-2016",2016
1,2,60,17,0,1,4,"IS","IS-2016",2016
1,1,50,16,0,2,4,"IS","IS-2016",2016
2,2,51,18,0,1,4,"IS","IS-2016",2016
99,2,37,,-11,,,"IS","IS-2016",2016
99,2,51,16,1,3,4,"IS","IS-2016",2016
2,1,37,17,0,3,4,"IS","IS-2016",2016
1,2,72,,-11,,1,"IS","IS-2016",2016
4,1,39,19,0,3,4,"IS","IS-2016",2016
99,2,32,,-11,,,"IS","IS-2016",2016
99,2,32,,-11,,,"IS","IS-2016",2016
3,2,22,16,0,4,3,"IS","IS-2016",2016
4,2,67,,0,2,,"IS","IS-2016",2016
4,1,19,13,0,3,4,"IS","IS-2016",2016
1,1,30,14,0,2,1,"IS","IS-2016",2016
3,1,44,11,0,3,4,"IS","IS-2016",2016
3,2,19,13,0,1,4,"IS","IS-2016",2016
4,1,57,20,0,2,5,"IS","IS-2016",2016
99,1,25,,-11,,,"IS","IS-2016",2016
4,2,86,,1,3,3,"IS","IS-2016",2016
4,2,47,18,0,3,4,"IS","IS-2016",2016
1,2,74,7,1,1,1,"IS","IS-2016",2016
4,1,50,14,0,2,4,"IS","IS-2016",2016
2,2,63,22,0,1,3,"IS","IS-2016",2016
4,1,52,,0,3,3,"IS","IS-2016",2016
3,1,37,12,1,3,4,"IS","IS-2016",2016
4,1,47,21,0,2,5,"IS","IS-2016",2016
2,1,34,17,0,2,3,"IS","IS-2016",2016
4,1,20,,-11,,5,"IS","IS-2016",2016
3,1,52,14,0,2,3,"IS","IS-2016",2016
2,1,58,23,0,1,4,"IS","IS-2016",2016
4,2,20,12,0,1,4,"IS","IS-2016",2016
3,1,66,12,0,1,4,"IS","IS-2016",2016
2,2,40,,1,2,3,"IS","IS-2016",2016
2,1,19,13,0,2,4,"IS","IS-2016",2016
2,2,86,10,1,3,5,"IS","IS-2016",2016
2,2,19,13,1,3,3,"IS","IS-2016",2016
3,2,25,19,1,1,2,"IS","IS-2016",2016
2,2,53,15,0,1,2,"IS","IS-2016",2016
3,2,46,25,0,2,4,"IS","IS-2016",2016
1,2,31,25,0,,5,"IS","IS-2016",2016
2,2,53,12,0,3,4,"IS","IS-2016",2016
99,1,69,,-11,,,"IS","IS-2016",2016
3,2,54,10,0,3,3,"IS","IS-2016",2016
2,2,35,22,0,3,4,"IS","IS-2016",2016
1,2,49,18,0,2,5,"IS","IS-2016",2016
2,2,36,22,0,1,3,"IS","IS-2016",2016
2,2,59,19,0,2,4,"IS","IS-2016",2016
4,1,52,23,0,3,4,"IS","IS-2016",2016
4,2,25,18,1,3,4,"IS","IS-2016",2016
99,1,30,,-11,,,"IS","IS-2016",2016
3,1,72,3,1,3,4,"IS","IS-2016",2016
4,1,46,14,0,1,3,"IS","IS-2016",2016
3,2,54,18,0,2,4,"IS","IS-2016",2016
3,1,21,15,0,2,3,"IS","IS-2016",2016
3,1,76,6,1,3,2,"IS","IS-2016",2016
3,1,36,12,0,2,4,"IS","IS-2016",2016
3,1,55,18,0,2,5,"IS","IS-2016",2016
4,2,61,12,0,1,3,"IS","IS-2016",2016
3,2,21,14,0,1,4,"IS","IS-2016",2016
4,2,49,19,0,3,5,"IS","IS-2016",2016
1,1,24,10,0,3,4,"IS","IS-2016",2016
1,1,58,15,0,3,2,"IS","IS-2016",2016
2,2,31,15,0,1,5,"IS","IS-2016",2016
4,2,42,,0,1,3,"IS","IS-2016",2016
3,1,56,14,0,3,4,"IS","IS-2016",2016
2,1,31,12,0,4,2,"IS","IS-2016",2016
2,2,29,22,1,1,5,"IS","IS-2016",2016
4,1,36,17,0,1,3,"IS","IS-2016",2016
2,2,52,17,0,1,5,"IS","IS-2016",2016
4,2,35,25,1,1,4,"IS","IS-2016",2016
3,1,27,20,1,3,4,"IS","IS-2016",2016
2,1,27,10,0,1,3,"IS","IS-2016",2016
5,2,31,19,0,,3,"IS","IS-2016",2016
2,1,81,14,1,2,4,"IS","IS-2016",2016
4,2,31,19,0,2,2,"IS","IS-2016",2016
4,1,48,13,0,3,3,"IS","IS-2016",2016
4,1,27,18,1,1,3,"IS","IS-2016",2016
4,2,50,10,0,2,3,"IS","IS-2016",2016
3,2,76,10,-11,3,3,"IS","IS-2016",2016
99,2,18,,-11,,,"IS","IS-2016",2016
3,1,38,19,0,1,3,"IS","IS-2016",2016
99,2,26,,-11,,,"IS","IS-2016",2016
3,1,75,18,1,3,5,"IS","IS-2016",2016
2,1,55,17,0,3,4,"IS","IS-2016",2016
3,1,66,16,0,3,3,"IS","IS-2016",2016
4,2,64,19,0,1,4,"IS","IS-2016",2016
3,1,38,19,0,1,4,"IS","IS-2016",2016
2,2,49,20,0,2,4,"IS","IS-2016",2016
3,2,25,17,0,,2,"IS","IS-2016",2016
1,2,64,14,0,3,5,"IS","IS-2016",2016
2,2,20,13,0,2,4,"IS","IS-2016",2016
3,1,58,25,0,3,4,"IS","IS-2016",2016
4,2,36,22,0,3,3,"IS","IS-2016",2016
5,1,35,20,0,2,4,"IS","IS-2016",2016
3,1,71,,-11,,4,"IS","IS-2016",2016
3,2,34,17,0,1,4,"IS","IS-2016",2016
4,2,50,25,0,3,3,"IS","IS-2016",2016
2,1,45,15,0,3,1,"IS","IS-2016",2016
3,2,69,12,1,3,3,"IS","IS-2016",2016
1,2,47,18,0,3,5,"IS","IS-2016",2016
3,1,31,17,0,2,3,"IS","IS-2016",2016
2,1,44,20,0,3,4,"IS","IS-2016",2016
4,1,36,20,0,3,4,"IS","IS-2016",2016
4,1,49,13,0,3,1,"IS","IS-2016",2016
99,1,18,,-11,,,"IS","IS-2016",2016
4,2,56,17,0,2,5,"IS","IS-2016",2016
4,1,31,14,0,,3,"IS","IS-2016",2016
3,1,44,16,0,1,5,"IS","IS-2016",2016
3,1,71,25,1,2,4,"IS","IS-2016",2016
3,1,21,15,1,2,5,"IS","IS-2016",2016
1,2,36,15,0,3,,"IS","IS-2016",2016
2,2,36,20,0,3,4,"IS","IS-2016",2016
1,2,37,11,0,3,3,"IS","IS-2016",2016
2,2,25,18,1,1,4,"IS","IS-2016",2016
4,2,34,24,0,1,4,"IS","IS-2016",2016
2,1,52,12,0,2,4,"IS","IS-2016",2016
5,2,54,14,0,1,3,"IS","IS-2016",2016
3,1,49,20,0,3,5,"IS","IS-2016",2016
2,1,27,17,0,3,4,"IS","IS-2016",2016
4,1,46,25,0,3,5,"IS","IS-2016",2016
2,1,34,17,0,3,4,"IS","IS-2016",2016
4,1,41,20,0,1,5,"IS","IS-2016",2016
3,2,57,19,0,3,1,"IS","IS-2016",2016
2,1,75,13,1,1,4,"IS","IS-2016",2016
1,1,54,6,1,1,3,"IS","IS-2016",2016
3,2,25,15,1,3,3,"IS","IS-2016",2016
3,1,45,14,0,3,4,"IS","IS-2016",2016
3,1,58,,1,1,3,"IS","IS-2016",2016
3,2,85,,1,2,4,"IS","IS-2016",2016
2,1,25,17,0,1,3,"IS","IS-2016",2016
4,2,60,13,0,3,4,"IS","IS-2016",2016
2,2,40,20,0,4,4,"IS","IS-2016",2016
99,2,79,,1,4,,"IS","IS-2016",2016
1,1,43,12,0,3,4,"IS","IS-2016",2016
2,1,24,14,0,3,4,"IS","IS-2016",2016
99,2,32,,-11,,,"IS","IS-2016",2016
4,2,65,25,0,1,4,"IS","IS-2016",2016
2,1,27,16,0,1,4,"IS","IS-2016",2016
4,1,58,18,0,2,3,"IS","IS-2016",2016
3,1,56,18,0,1,4,"IS","IS-2016",2016
1,2,43,15,1,2,5,"IS","IS-2016",2016
99,2,24,15,0,3,3,"IS","IS-2016",2016
3,1,33,15,0,3,4,"IS","IS-2016",2016
4,2,57,15,0,2,4,"IS","IS-2016",2016
99,1,39,,-11,,,"IS","IS-2016",2016
3,2,49,18,0,2,4,"IS","IS-2016",2016
4,2,48,16,0,2,4,"IS","IS-2016",2016
4,1,52,12,0,3,4,"IS","IS-2016",2016
3,2,44,19,0,2,1,"IS","IS-2016",2016
1,1,56,9,0,2,5,"IS","IS-2016",2016
4,2,79,4,1,3,4,"IS","IS-2016",2016
2,2,19,3,0,2,2,"IS","IS-2016",2016
99,2,39,18,0,2,5,"IS","IS-2016",2016
2,2,66,14,0,3,4,"IS","IS-2016",2016
2,1,44,7,0,1,2,"IS","IS-2016",2016
2,2,51,21,0,1,4,"IS","IS-2016",2016
1,1,48,19,0,3,4,"IS","IS-2016",2016
4,1,75,18,1,1,4,"IS","IS-2016",2016
1,1,73,9,1,2,4,"IS","IS-2016",2016
1,1,48,19,0,3,4,"IS","IS-2016",2016
3,2,73,,0,1,4,"IS","IS-2016",2016
3,1,50,14,0,3,4,"IS","IS-2016",2016
99,1,32,,-11,,,"IS","IS-2016",2016
